,word1,word2,similarity
0,старый,новый,0.0
1,сообразительный,интеллектуальный,0.8310000000000001
2,тяжелый,трудный,0.8619999999999999
3,счастливый,радостный,0.8460000000000001
4,тяжелый,легкий,0.0
5,быстрый,скоростной,0.915
6,счастливый,довольный,0.8079999999999999
7,короткий,длинный,0.0
8,глупый,тупой,0.8230000000000001
9,чудный,странный,0.8539999999999999
10,широкий,узкий,0.0
11,плохой,ужасный,0.8619999999999999
12,легкий,трудный,0.0
13,плохой,ужасный,0.8619999999999999
14,трудный,простой,0.0
15,сообразительный,тупой,0.0
16,безумный,сумасшедший,0.9309999999999999
17,счастливый,рассерженный,0.0
18,большой,огромный,0.915
19,твердый,прочный,0.7769999999999999
20,новый,свежий,0.7769999999999999
21,острый,тупой,0.0
22,скорый,скоростной,0.915
23,тупой,дурацкий,0.754
24,прекрасный,потрясающий,0.8460000000000001
25,странный,необычный,0.892
26,счастливый,злой,0.0
27,узкий,широкий,0.0
28,простой,легкий,0.7
29,старый,свежий,0.0
30,кажущийся,очевидный,0.292
31,недорогой,дешевый,0.946
32,приятный,великодушный,0.354
33,ненормальный,нормальный,0.0
34,ненормальный,необычный,0.5920000000000001
35,плохой,безнравственный,0.585
36,печальный,смешной,0.0
37,прекрасный,великолепный,0.938
38,виноватый,пристыжать,0.762
39,красивый,прекрасный,0.938
40,самоуверенный,уверенный,0.738
41,тупой,глупый,0.885
42,крупный,большой,0.946
43,милый,жестокий,0.0
44,нетерпеливый,беспокойный,0.7769999999999999
45,большой,широкий,0.331
46,сильный,гордый,0.32299999999999995
47,ненужный,необходимый,0.0
48,неугомонный,молодой,0.185
49,тупой,интеллектуальный,0.0
50,плохой,великолепный,0.0
51,трудный,простой,0.0
52,необходимый,важный,0.738
53,плохой,потрясающий,0.0
54,рассердить,довольный,0.0
55,честный,виноватый,0.0
56,легкий,трудный,0.0
57,покладистый,гибкий,0.4
58,убежденный,бесспорный,0.5920000000000001
59,неотъемлемый,необходимый,0.8150000000000001
60,необычный,обычный,0.0
61,хитрый,умный,0.338
62,решающий,важный,0.708
63,жесткий,жестокий,0.377
64,ребячливый,безрассудный,0.508
65,скудный,редкий,0.485
66,дружелюбный,великодушный,0.446
67,ранить,бесстрастный,0.015
68,длинный,узкий,0.1
69,большой,тяжелый,0.292
70,грубый,равнодушный,0.28500000000000003
71,эксцентричный,странный,0.631
72,нелегальный,безнравственный,0.162
73,плохой,виноватый,0.162
74,современный,старинный,0.0
75,новый,старый,0.0
76,скучный,смешной,0.0
77,счастливый,молодой,0.046
78,легкий,большой,0.0
79,прекрасный,ужасный,0.0
80,крошечный,огромный,0.0
81,вежливый,приличный,0.5379999999999999
82,скромный,пристыжать,0.162
83,экзотичный,редкий,0.746
84,тупой,умный,0.0
85,восхитительный,прекрасный,0.9079999999999999
86,заметный,очевидный,0.6769999999999999
87,испуганный,встревожить,0.7769999999999999
88,официальный,приличный,0.231
89,тоскливый,скучный,0.8619999999999999
90,восхитительный,радостный,0.523
91,несчастный,рассерженный,0.092
92,печальный,ужасный,0.231
93,больной,сумасшедший,0.462
94,яростный,злой,0.746
95,грузить,тяжелый,0.638
96,грязный,дешевый,0.077
97,эластичный,гибкий,0.792
98,твердый,плотный,0.631
99,недавний,новый,0.6769999999999999
100,дерзкий,гордый,0.08499999999999999
101,скрытный,странный,0.315
102,странный,скрытный,0.26899999999999996
103,немой,редкий,0.0
104,ловкий,выносливый,0.392
105,ужасный,рассерженный,0.23800000000000002
106,скромный,покладистый,0.24600000000000002
107,свежий,широкий,0.0
108,огромный,тупой,0.0
109,крупный,гибкий,0.0
110,грязный,узкий,0.0
111,жена,муж,0.0
112,книга,текст,0.5309999999999999
113,жених,невеста,0.0
114,ночь,день,0.0
115,юг,север,0.0
116,самолет,аэропорт,0.131
117,дядя,тетя,0.0
118,лошадь,кобыла,1.0
119,низ,верх,0.0
120,друг,приятель,0.9309999999999999
121,учащийся,ученик,0.985
122,мир,земля,0.585
123,нога,рука,0.0
124,самолет,джет,0.5690000000000001
125,женщина,мужчина,0.0
126,конь,жеребенок,0.623
127,актриса,актер,0.369
128,учитель,преподаватель,0.992
129,фильм,кинолента,0.992
130,птица,ястреб,0.523
131,слово,словарь,0.27699999999999997
132,деньги,зарплата,0.754
133,собака,кошка,0.0
134,область,регион,0.9079999999999999
135,флот,армия,0.43799999999999994
136,книга,литература,0.6
137,одежда,шкаф,0.092
138,закат,рассвет,0.0
139,ребенок,взрослый,0.0
140,корова,скот,0.8079999999999999
141,книга,история,0.13799999999999998
142,зима,лето,0.0
143,такси,таксомотор,0.638
144,дерево,клен,0.523
145,кровать,спальня,0.24600000000000002
146,крыша,потолок,0.27699999999999997
147,болезнь,инфекция,0.8310000000000001
148,рука,плечо,0.2
149,овца,ягненок,0.615
150,госпожа,господин,0.43799999999999994
151,лодка,якорь,0.2
152,священник,монах,0.738
153,палец,палец,0.992
154,река,поток,0.623
155,злость,ярость,0.885
156,дата,календарь,0.446
157,море,океан,0.5770000000000001
158,секунда,минута,0.26899999999999996
159,кисть,палец,0.32299999999999995
160,дерево,бревно,0.5920000000000001
161,слякоть,грязь,0.7849999999999999
162,проход,коридор,0.669
163,привычка,манера,0.8150000000000001
164,мышка,кошка,0.154
165,полицейский,шериф,0.8539999999999999
166,смерть,погребение,0.5309999999999999
167,музыка,мелодия,0.877
168,пиво,алкоголь,0.631
169,рот,губа,0.431
170,буря,ураган,0.8539999999999999
171,налог,доход,0.223
172,цветок,фиалка,0.631
173,бумага,картон,0.662
174,пол,потолок,0.131
175,пляж,побережье,0.662
176,карниз,занавеска,0.231
177,гончая,лиса,0.062
178,улица,переулок,0.5690000000000001
179,судно,палуба,0.308
180,автомобиль,гудок,0.185
181,друг,гость,0.24600000000000002
182,работодатель,работник,0.208
183,кисть,запястье,0.523
184,ядро,пушка,0.27699999999999997
185,алкоголь,бренди,0.6769999999999999
186,победа,триумф,0.9620000000000001
187,телефон,будка,0.262
188,дверь,проем,0.49200000000000005
189,мотель,гостиница,0.9309999999999999
190,одежда,ткань,0.4
191,стейк,мясо,0.654
192,ноготь,палец,0.331
193,группа,оркестр,0.47700000000000004
194,книга,библия,0.523
195,предприятие,промышленность,0.523
196,зима,сезон,0.392
197,десятилетие,век,0.208
198,алкоголь,джин,0.638
199,шляпа,пальто,0.12300000000000001
200,окно,дверь,0.015
201,рука,запястье,0.254
202,дом,квартира,0.6920000000000001
203,стекло,хрусталь,0.5690000000000001
204,вино,бренди,0.462
205,создатель,изготовитель,0.946
206,ужин,завтрак,0.031
207,рука,мускул,0.154
208,пузырь,пена,0.32299999999999995
209,хлеб,мука,0.515
210,смерть,трагедия,0.47700000000000004
211,отсутствие,присутствие,0.008
212,ружье,пушка,0.338
213,трава,травинка,0.8310000000000001
214,мяч,корзина,0.077
215,шланг,сад,0.077
216,мальчик,ребенок,0.562
217,церковь,хор,0.146
218,одежда,ящик,0.031
219,башня,колокол,0.108
220,отец,родитель,0.946
221,школа,класс,0.369
222,родитель,взрослый,0.354
223,пруток,тюрьма,0.008
224,автомобиль,автострада,0.12300000000000001
225,словарь,толкование,0.5690000000000001
226,дверь,подвал,0.038
227,армия,легион,0.6849999999999999
228,металл,алюминий,0.462
229,стул,скамейка,0.3
230,облако,туман,0.377
231,мальчик,сын,0.36200000000000004
232,вода,лед,0.2
233,постель,одеяло,0.338
234,представитель,адвокат,0.615
235,область,зона,0.8079999999999999
236,предприятие,компания,0.9229999999999999
237,одежда,ткань,0.32299999999999995
238,свитер,пиджак,0.154
239,деньги,капитал,0.8079999999999999
240,кисть,ступня,0.0
241,алкоголь,коктейль,0.5309999999999999
242,ярд,дюйм,0.262
243,молекула,атом,0.385
244,линза,фотоаппарат,0.177
245,трапеза,ужин,0.8150000000000001
246,глаз,слеза,0.177
247,бог,дьявол,0.008
248,петля,пояс,0.08499999999999999
249,крыса,мышь,0.34600000000000003
250,мотор,двигатель,0.892
251,автомобиль,такси,0.415
252,кот,лев,0.115
253,размер,величина,0.8150000000000001
254,реальность,фантазия,0.023
255,дверь,ворота,0.315
256,кот,питомец,0.446
257,олово,алюминий,0.254
258,кость,челюсть,0.208
259,злак,пшеница,0.662
260,дом,ключ,0.062
261,кровь,плоть,0.12300000000000001
262,дверь,коридор,0.06899999999999999
263,бог,дух,0.408
264,способность,компетенция,0.231
265,изобилие,множество,0.8690000000000001
266,диван,стул,0.12300000000000001
267,стена,кирпич,0.192
268,рожок,барабан,0.062
269,орган,печень,0.315
270,сила,мощь,0.7769999999999999
271,фраза,слово,0.2
272,оркестр,парад,0.154
273,желудок,талия,0.0
274,туча,буря,0.23800000000000002
275,радость,гордость,0.177
276,шум,грохот,0.762
277,дождь,изморось,0.731
278,пиво,напиток,0.4
279,мужчина,дядя,0.43799999999999994
280,яблоко,сок,0.13799999999999998
281,интеллект,логика,0.431
282,общение,язык,0.385
283,норка,мех,0.154
284,орава,толпа,0.7150000000000001
285,берег,побережье,0.762
286,провод,шнур,0.792
287,птица,индейка,0.408
288,кровать,кроватка,0.9
289,компетенция,способность,0.254
290,облако,дымка,0.338
291,ужин,трапеза,0.7230000000000001
292,пруток,клетка,0.008
293,вода,соль,0.0
294,чувство,интуиция,0.6849999999999999
295,ситуация,состояние,0.262
296,преступление,кража,0.5
297,стиль,мода,0.762
298,рубеж,граница,0.977
299,рука,тело,0.115
300,судно,автомобиль,0.08499999999999999
301,бутерброд,обед,0.215
302,невеста,принцесса,0.146
303,героиня,герой,0.654
304,автомобиль,датчик,0.162
305,насекомое,пчела,0.6459999999999999
306,кроватка,колыбель,0.769
307,животное,человек,0.254
308,марихуана,трава,0.585
309,койка,больница,0.23800000000000002
310,щека,язык,0.26899999999999996
311,диск,компьютер,0.254
312,изгиб,угол,0.469
313,трава,мох,0.5
314,факультет,юриспруденция,0.192
315,ступня,голова,0.13799999999999998
316,мать,опекунша,0.385
317,ортодонт,дантист,0.6849999999999999
318,алкоголь,висок,0.631
319,рот,зуб,0.315
320,завтрак,бекон,0.23800000000000002
321,ванная,спальня,0.108
322,тарелка,миска,0.8310000000000001
323,мясо,бекон,0.6
324,воздух,гелий,0.185
325,работник,работодатель,0.177
326,тело,грудь,0.36200000000000004
327,сын,отец,0.146
328,сердце,операция,0.1
329,женщина,секретарь,0.154
330,мужчина,отец,0.508
331,пляж,остров,0.446
332,история,тема,0.185
333,игра,веселие,0.523
334,выходной,неделя,0.292
335,чета,пара,0.8079999999999999
336,женщина,жена,0.462
337,овца,скот,0.608
338,сумочка,сумка,0.938
339,потолок,собор,0.008
340,боб,кофе,0.27699999999999997
341,дерево,бумага,0.28500000000000003
342,верх,бок,0.146
343,преступление,мошенничество,0.5690000000000001
344,боль,вред,0.215
345,возлюбленный,спутник,0.446
346,вечер,сумерки,0.7230000000000001
347,отец,дочь,0.192
348,вино,спиртное,0.6459999999999999
349,корова,коза,0.215
350,верование,мнение,0.131
351,реальность,иллюзия,0.015
352,пакт,соглашение,0.8539999999999999
353,богатство,бедность,0.023
354,происшествие,авария,0.49200000000000005
